form_match_id,team_id,opponent_team_id,opponent_name_raw,match_date,competition,is_neutral,is_home,goals_for,goals_against,result,opponent_elo,source_name,source_url,fetched_at,raw_data
form-437,tunisia,haiti,haiti,2026-03-28,Friendly,true,false,1,0,W,1293.1,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-28"",""home"":""haiti"",""away"":""tunisia"",""home_score"":0,""away_score"":1,""tournament"":""Friendly"",""neutral"":true}"
form-438,tunisia,,mali,2026-01-03,African Cup of Nations,true,false,1,1,D,1455.59,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-01-03"",""home"":""mali"",""away"":""tunisia"",""home_score"":1,""away_score"":1,""tournament"":""African Cup of Nations"",""neutral"":true}"
form-439,tunisia,,tanzania,2025-12-30,African Cup of Nations,true,false,1,1,D,1180.27,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-12-30"",""home"":""tanzania"",""away"":""tunisia"",""home_score"":1,""away_score"":1,""tournament"":""African Cup of Nations"",""neutral"":true}"
form-440,tunisia,,nigeria,2025-12-27,African Cup of Nations,true,false,2,3,L,1585.02,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-12-27"",""home"":""nigeria"",""away"":""tunisia"",""home_score"":3,""away_score"":2,""tournament"":""African Cup of Nations"",""neutral"":true}"
form-441,turkey,,united states,2026-06-25,FIFA World Cup,false,false,3,2,W,1671.23,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-25"",""home"":""united states"",""away"":""turkey"",""home_score"":2,""away_score"":3,""tournament"":""FIFA World Cup"",""neutral"":false}"
form-442,turkey,paraguay,paraguay,2026-06-19,FIFA World Cup,true,true,0,1,L,1505.35,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-19"",""home"":""turkey"",""away"":""paraguay"",""home_score"":0,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-443,turkey,australia,australia,2026-06-13,FIFA World Cup,true,false,0,2,L,1579.34,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-13"",""home"":""australia"",""away"":""turkey"",""home_score"":2,""away_score"":0,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-444,turkey,,venezuela,2026-06-06,Friendly,true,false,2,1,W,1469.18,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-06"",""home"":""venezuela"",""away"":""turkey"",""home_score"":1,""away_score"":2,""tournament"":""Friendly"",""neutral"":true}"
form-445,turkey,,north macedonia,2026-06-01,Friendly,false,true,4,0,W,1369.16,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-01"",""home"":""turkey"",""away"":""north macedonia"",""home_score"":4,""away_score"":0,""tournament"":""Friendly"",""neutral"":false}"
form-446,turkey,,kosovo,2026-03-31,FIFA World Cup qualification,false,false,1,0,W,1319.12,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-31"",""home"":""kosovo"",""away"":""turkey"",""home_score"":0,""away_score"":1,""tournament"":""FIFA World Cup qualification"",""neutral"":false}"
form-447,turkey,,romania,2026-03-26,FIFA World Cup qualification,false,true,1,0,W,1455.89,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-26"",""home"":""turkey"",""away"":""romania"",""home_score"":1,""away_score"":0,""tournament"":""FIFA World Cup qualification"",""neutral"":false}"
form-448,turkey,spain,spain,2025-11-18,FIFA World Cup qualification,false,false,2,2,D,1874.71,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-18"",""home"":""spain"",""away"":""turkey"",""home_score"":2,""away_score"":2,""tournament"":""FIFA World Cup qualification"",""neutral"":false}"
form-449,turkey,,bulgaria,2025-11-15,FIFA World Cup qualification,false,true,2,0,W,1271.68,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-15"",""home"":""turkey"",""away"":""bulgaria"",""home_score"":2,""away_score"":0,""tournament"":""FIFA World Cup qualification"",""neutral"":false}"
form-450,turkey,,georgia,2025-10-14,FIFA World Cup qualification,false,true,4,1,W,1355.26,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-10-14"",""home"":""turkey"",""away"":""georgia"",""home_score"":4,""away_score"":1,""tournament"":""FIFA World Cup qualification"",""neutral"":false}"
form-451,uruguay,spain,spain,2026-06-26,FIFA World Cup,true,true,0,1,L,1874.71,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-26"",""home"":""uruguay"",""away"":""spain"",""home_score"":0,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-452,uruguay,cape-verde,cape verde,2026-06-21,FIFA World Cup,true,true,2,2,D,1371.11,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-21"",""home"":""uruguay"",""away"":""cape verde"",""home_score"":2,""away_score"":2,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-453,uruguay,saudi-arabia,saudi arabia,2026-06-15,FIFA World Cup,true,false,1,1,D,1423.88,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-15"",""home"":""saudi arabia"",""away"":""uruguay"",""home_score"":1,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-454,uruguay,algeria,algeria,2026-03-31,Friendly,true,false,0,0,D,1571.03,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-31"",""home"":""algeria"",""away"":""uruguay"",""home_score"":0,""away_score"":0,""tournament"":""Friendly"",""neutral"":true}"
form-455,uruguay,england,england,2026-03-27,Friendly,false,false,1,1,D,1828.02,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-27"",""home"":""england"",""away"":""uruguay"",""home_score"":1,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-456,uruguay,,united states,2025-11-18,Friendly,false,false,1,5,L,1671.23,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-18"",""home"":""united states"",""away"":""uruguay"",""home_score"":5,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-457,uruguay,mexico,mexico,2025-11-15,Friendly,false,false,0,0,D,1687.48,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-15"",""home"":""mexico"",""away"":""uruguay"",""home_score"":0,""away_score"":0,""tournament"":""Friendly"",""neutral"":false}"
form-458,uruguay,uzbekistan,uzbekistan,2025-10-13,Friendly,true,false,2,1,W,1458.73,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-10-13"",""home"":""uzbekistan"",""away"":""uruguay"",""home_score"":1,""away_score"":2,""tournament"":""Friendly"",""neutral"":true}"
form-459,uruguay,,dominican republic,2025-10-10,Friendly,true,true,1,0,W,1076.5,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-10-10"",""home"":""uruguay"",""away"":""dominican republic"",""home_score"":1,""away_score"":0,""tournament"":""Friendly"",""neutral"":true}"
form-460,uruguay,,chile,2025-09-09,FIFA World Cup qualification,false,false,0,0,D,1458.2,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-09-09"",""home"":""chile"",""away"":""uruguay"",""home_score"":0,""away_score"":0,""tournament"":""FIFA World Cup qualification"",""neutral"":false}"
form-461,usa,turkey,turkey,2026-06-25,FIFA World Cup,false,true,2,3,L,1605.73,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-25"",""home"":""united states"",""away"":""turkey"",""home_score"":2,""away_score"":3,""tournament"":""FIFA World Cup"",""neutral"":false}"
form-462,usa,australia,australia,2026-06-19,FIFA World Cup,false,true,2,0,W,1579.34,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-19"",""home"":""united states"",""away"":""australia"",""home_score"":2,""away_score"":0,""tournament"":""FIFA World Cup"",""neutral"":false}"
form-463,usa,paraguay,paraguay,2026-06-12,FIFA World Cup,false,true,4,1,W,1505.35,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-12"",""home"":""united states"",""away"":""paraguay"",""home_score"":4,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":false}"
form-464,usa,germany,germany,2026-06-06,Friendly,false,true,1,2,L,1735.77,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-06"",""home"":""united states"",""away"":""germany"",""home_score"":1,""away_score"":2,""tournament"":""Friendly"",""neutral"":false}"
form-465,usa,senegal,senegal,2026-05-31,Friendly,false,true,3,2,W,1684.07,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-05-31"",""home"":""united states"",""away"":""senegal"",""home_score"":3,""away_score"":2,""tournament"":""Friendly"",""neutral"":false}"
form-466,usa,portugal,portugal,2026-03-31,Friendly,false,true,0,2,L,1767.85,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-31"",""home"":""united states"",""away"":""portugal"",""home_score"":0,""away_score"":2,""tournament"":""Friendly"",""neutral"":false}"
form-467,usa,belgium,belgium,2026-03-28,Friendly,false,true,2,5,L,1742.24,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-28"",""home"":""united states"",""away"":""belgium"",""home_score"":2,""away_score"":5,""tournament"":""Friendly"",""neutral"":false}"
form-468,usa,uruguay,uruguay,2025-11-18,Friendly,false,true,5,1,W,1673.07,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-18"",""home"":""united states"",""away"":""uruguay"",""home_score"":5,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-469,usa,paraguay,paraguay,2025-11-15,Friendly,false,true,2,1,W,1505.35,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-15"",""home"":""united states"",""away"":""paraguay"",""home_score"":2,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-470,usa,australia,australia,2025-10-14,Friendly,false,true,2,1,W,1579.34,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-10-14"",""home"":""united states"",""away"":""australia"",""home_score"":2,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-471,uzbekistan,dr-congo,dr congo,2026-06-27,FIFA World Cup,true,false,1,3,L,1474.43,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-27"",""home"":""dr congo"",""away"":""uzbekistan"",""home_score"":3,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-472,uzbekistan,portugal,portugal,2026-06-23,FIFA World Cup,true,false,0,5,L,1767.85,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-23"",""home"":""portugal"",""away"":""uzbekistan"",""home_score"":5,""away_score"":0,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-473,uzbekistan,colombia,colombia,2026-06-17,FIFA World Cup,true,true,1,3,L,1698.35,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-17"",""home"":""uzbekistan"",""away"":""colombia"",""home_score"":1,""away_score"":3,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-474,uzbekistan,netherlands,netherlands,2026-06-08,Friendly,true,false,1,2,L,1753.57,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-08"",""home"":""netherlands"",""away"":""uzbekistan"",""home_score"":2,""away_score"":1,""tournament"":""Friendly"",""neutral"":true}"
form-475,uzbekistan,canada,canada,2026-06-01,Friendly,false,false,0,2,L,1559.48,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-01"",""home"":""canada"",""away"":""uzbekistan"",""home_score"":2,""away_score"":0,""tournament"":""Friendly"",""neutral"":false}"
form-476,uzbekistan,,venezuela,2026-03-30,FIFA Series,false,true,0,0,D,1469.18,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-30"",""home"":""uzbekistan"",""away"":""venezuela"",""home_score"":0,""away_score"":0,""tournament"":""FIFA Series"",""neutral"":false}"
form-477,uzbekistan,,gabon,2026-03-27,FIFA Series,false,true,3,1,W,1272.51,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-27"",""home"":""uzbekistan"",""away"":""gabon"",""home_score"":3,""away_score"":1,""tournament"":""FIFA Series"",""neutral"":false}"
form-478,uzbekistan,,china,2026-01-26,Friendly,true,true,2,2,D,1254.81,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-01-26"",""home"":""uzbekistan"",""away"":""china"",""home_score"":2,""away_score"":2,""tournament"":""Friendly"",""neutral"":true}"
form-479,uzbekistan,iran,iran,2025-11-18,Al Ain International Cup,true,false,0,0,D,1619.58,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-18"",""home"":""iran"",""away"":""uzbekistan"",""home_score"":0,""away_score"":0,""tournament"":""Al Ain International Cup"",""neutral"":true}"
form-480,uzbekistan,egypt,egypt,2025-11-14,Al Ain International Cup,true,true,2,0,W,1562.37,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-14"",""home"":""uzbekistan"",""away"":""egypt"",""home_score"":2,""away_score"":0,""tournament"":""Al Ain International Cup"",""neutral"":true}"
